Timestamp,Seq,Uptime,Status,CO2,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,TempBoard,TempExt,TempSHT,TempBat,Lat,Lon,Alt,Fix,Sats,BatMV,PM1,PM2.5,PM10,Ozone,Hum,Press,TempBaro,Rad,HeatBat,HeatBrd,FusAlt,KalAlt,Roll,Pitch
35:23.9,SIM,170694,0x0000,400,77,84,10273,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:24.5,SIM,171324,0x0000,409,-91,67,10148,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:25.1,SIM,171947,0x0000,410,-96,-76,9626,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:25.8,SIM,172579,0x0000,402,5,-22,10254,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:26.5,SIM,173321,0x0000,410,-38,-28,9545,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:27.1,SIM,173950,0x0000,409,-86,30,9726,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:27.8,SIM,174627,0x0000,399,-66,82,9766,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:28.4,SIM,175262,0x0000,413,-59,43,9711,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:29.1,SIM,175908,0x0000,403,-75,22,9804,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:29.7,SIM,176517,0x0000,414,-86,66,9893,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:30.3,SIM,177164,0x0000,398,10,24,10140,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:30.9,SIM,177790,0x0000,405,-58,-38,9526,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:31.6,SIM,178436,0x0000,396,-76,-5,9728,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:32.2,SIM,179064,0x0000,395,24,42,9422,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:32.8,SIM,179690,0x0000,403,83,74,9472,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:33.5,SIM,180319,0x0000,407,-50,47,10062,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:34.1,SIM,180945,0x0000,402,-76,34,9562,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:34.8,SIM,181620,0x0000,397,-98,-63,9934,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:35.4,SIM,182246,0x0000,406,57,-13,10000,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:36.0,SIM,182885,0x0000,411,-28,52,9816,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:36.7,SIM,183526,0x0000,397,59,81,9772,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:37.3,SIM,184164,0x0000,414,-47,13,10130,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:37.9,SIM,184789,0x0000,399,-33,74,9856,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:38.6,SIM,185474,0x0000,414,-37,-55,9736,0,0,0,0,0,0,3050,-99900,-99900,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,-99900,12,0,0,50,50,0,0
35:39.3,SIM,186126,0x0000,396,-38,-20,9676,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:39.9,SIM,186733,0x0000,407,-65,-54,10134,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:40.5,SIM,187337,0x0000,398,-13,-5,10125,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:41.1,SIM,187972,0x0000,410,-54,-67,9750,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:41.8,SIM,188613,0x0000,407,-94,67,9657,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:42.4,SIM,189252,0x0000,399,-68,30,10160,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:43.1,SIM,189922,0x0000,402,88,28,9532,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:43.7,SIM,190551,0x0000,403,0,-53,9473,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:44.4,SIM,191177,0x0000,414,35,82,10241,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:45.0,SIM,191810,0x0000,399,54,96,10066,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:45.6,SIM,192437,0x0000,401,47,59,9418,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:46.2,SIM,193069,0x0000,407,-96,-86,10222,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:46.9,SIM,193761,0x0000,404,53,73,9348,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:47.6,SIM,194393,0x0000,411,-67,-50,9615,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:48.2,SIM,195014,0x0000,401,-92,-82,9630,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:48.8,SIM,195664,0x0000,2154,25,-30,10087,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:49.4,SIM,196280,0x0000,2172,-34,-42,10197,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:50.0,SIM,196878,0x0000,2196,88,-97,9735,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:50.7,SIM,197505,0x0000,2213,-66,-80,9359,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:51.4,SIM,198199,0x0000,2258,86,97,10147,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:52.0,SIM,198836,0x0000,2199,22,-13,9562,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:52.6,SIM,199464,0x0000,2225,-74,-75,9949,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:53.2,SIM,200088,0x0000,2156,-39,-88,9302,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:53.9,SIM,200719,0x0000,2187,89,90,10094,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:54.5,SIM,201344,0x0000,2164,-22,51,9815,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:55.1,SIM,201971,0x0000,2204,7,51,9802,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:55.8,SIM,202638,0x0000,2214,44,73,9814,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:56.4,SIM,203268,0x0000,2157,34,-46,9310,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:57.1,SIM,203899,0x0000,2286,6,57,9487,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:57.7,SIM,204523,0x0000,2207,-96,42,10204,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:58.3,SIM,205142,0x0000,2183,-43,-67,9842,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:58.9,SIM,205746,0x0000,399,67,-27,9570,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
35:59.6,SIM,206414,0x0000,403,-61,82,10148,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:00.2,SIM,207034,0x0000,395,97,-40,9815,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:00.8,SIM,207655,0x0000,398,11,-20,9438,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:01.5,SIM,208282,0x0000,401,77,-8,9959,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:02.1,SIM,208911,0x0000,408,74,84,9516,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:02.7,SIM,209556,0x0000,395,83,-99,9606,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:03.4,SIM,210177,0x0000,414,11,-21,9848,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:04.0,SIM,210848,0x0000,396,-67,-31,9939,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:04.6,SIM,211472,0x0000,406,-54,29,10122,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:05.3,SIM,212099,0x0000,412,28,34,9747,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:06.0,SIM,212789,0x0000,403,51,-55,9366,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:06.6,SIM,213408,0x0000,397,-12,-25,9339,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:07.2,SIM,214029,0x0000,407,-13,70,9475,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:07.9,SIM,214712,0x0000,401,93,-4,9588,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:08.5,SIM,215339,0x0000,401,-73,16,10182,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:09.1,SIM,215988,0x0000,398,20,-74,10077,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1203,0,0,50,50,0,0
36:09.8,SIM,216608,0x0000,410,63,43,10179,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1157,0,0,50,50,0,0
36:10.4,SIM,217210,0x0000,408,-69,89,9505,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1243,0,0,50,50,0,0
36:11.0,SIM,217834,0x0000,401,-67,33,10139,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1177,0,0,50,50,0,0
36:11.6,SIM,218464,0x0000,400,30,92,9442,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1189,0,0,50,50,0,0
36:12.3,SIM,219129,0x0000,409,66,-86,9547,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1227,0,0,50,50,0,0
36:12.9,SIM,219768,0x0000,414,-5,-97,10101,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1227,0,0,50,50,0,0
36:13.5,SIM,220394,0x0000,406,-28,-13,9844,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1248,0,0,50,50,0,0
36:14.2,SIM,221020,0x0000,401,-10,86,10111,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1194,0,0,50,50,0,0
36:14.8,SIM,221647,0x0000,407,0,-7,9499,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1178,0,0,50,50,0,0
36:15.5,SIM,222356,0x0000,398,-53,7,9545,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1166,0,0,50,50,0,0
36:16.1,SIM,222978,0x0000,405,-62,-32,10162,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1182,0,0,50,50,0,0
36:16.8,SIM,223639,0x0000,399,-61,55,9884,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1236,0,0,50,50,0,0
36:17.4,SIM,224262,0x0000,403,0,-1,9557,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1234,0,0,50,50,0,0
36:18.1,SIM,224902,0x0000,415,-27,-53,9338,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1245,0,0,50,50,0,0
36:18.7,SIM,225524,0x0000,411,-92,-55,10161,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,1195,0,0,50,50,0,0
36:19.3,SIM,226131,0x0000,397,-36,24,10257,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:19.9,SIM,226751,0x0000,404,27,-15,9443,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:20.6,SIM,227402,0x0000,407,95,33,9546,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:21.2,SIM,228030,0x0000,402,40,-72,9795,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:21.8,SIM,228658,0x0000,409,-17,30,10039,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:22.4,SIM,229274,0x0000,404,98,79,10122,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:23.1,SIM,229913,0x0000,396,97,-16,9364,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:23.7,SIM,230540,0x0000,414,-86,-30,10256,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:24.3,SIM,231160,0x0000,409,85,-70,9327,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:25.0,SIM,231823,0x0000,396,32,-87,9480,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:25.6,SIM,232444,0x0000,411,71,-46,10118,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:26.2,SIM,233065,0x0000,400,44,45,9881,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:26.9,SIM,233689,0x0000,409,78,68,9921,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:27.5,SIM,234310,0x0000,404,-55,-3,9821,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:28.1,SIM,234952,0x0000,397,60,60,10185,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:28.8,SIM,235617,0x0000,396,6,89,9901,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:29.4,SIM,236266,0x0000,399,10,54,10208,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:30.0,SIM,236861,0x0000,400,-45,-85,9412,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:30.6,SIM,237491,0x0000,413,-96,54,9820,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:31.3,SIM,238112,0x0000,397,-12,40,10169,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:31.9,SIM,238733,0x0000,412,6,-10,9384,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:32.5,SIM,239358,0x0000,402,-5,58,10029,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:33.2,SIM,240055,0x0000,412,2,-60,9704,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:33.8,SIM,240670,0x0000,404,-32,47,9632,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:34.4,SIM,241290,0x0000,397,61,25,9850,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:35.1,SIM,241905,0x0000,398,99,-63,10085,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:35.7,SIM,242528,0x0000,401,-90,-27,9794,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:36.3,SIM,243151,0x0000,406,-61,73,9497,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:36.9,SIM,243782,0x0000,413,52,67,9785,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:37.6,SIM,244442,0x0000,414,43,-11,10068,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:38.2,SIM,245074,0x0000,411,35,-50,9768,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:38.9,SIM,245697,0x0000,403,97,-77,9942,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,180,350,520,20,5000,100725,2467,12,0,0,50,50,0,0
36:39.5,SIM,246311,0x0000,410,-22,28,9458,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:40.1,SIM,246917,0x0000,396,-53,19,9764,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:40.7,SIM,247544,0x0000,408,40,-46,9507,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:41.4,SIM,248212,0x0000,396,-81,52,9398,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:42.0,SIM,248833,0x0000,398,55,-24,9542,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:42.6,SIM,249455,0x0000,398,-53,-14,9443,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:43.4,SIM,250181,0x0000,398,40,9,9700,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:44.1,SIM,250908,0x0000,396,-65,70,9700,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:44.7,SIM,251570,0x0000,396,-46,77,10028,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:45.4,SIM,252197,0x0000,407,76,-71,9859,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:46.0,SIM,252870,0x0000,411,1,-56,9320,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:46.7,SIM,253495,0x0000,411,57,-14,9731,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:47.3,SIM,254120,0x0000,409,-44,-62,9852,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:47.9,SIM,254743,0x0000,407,-73,-22,9418,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:48.6,SIM,255385,0x0000,402,55,24,10055,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:49.2,SIM,256007,0x0000,395,76,43,9482,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:49.8,SIM,256673,0x0000,411,-47,-25,9464,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
